ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0001018490-25-000002	sraViolationOfRules	86	Deutsche Bank Securities Inc. (DBSI or Firm), a Control Affiliate of the Registrant	CBOT 12-08830-BC	05-JUN-2013	CME Group	"The Registrant has not been the subject of this matter: Date Initiated: 6/5/2013. CME alleged that Deutsche Bank Securities Inc. (""DBSI"") violated CBOT Rule 854 between March 1, 2012 and March 5, 2012, by overstating open interest on certain futures contracts because it impermissibly netted certain contracts as a result of not receiving timely close-out instructions from its customer. Without admitting or denying the allegations, DBSI consented to the Decision & Offer of Settlement and was fined of $65,000.00. Without admitting or denying the allegations, DBSI consented to the Decision & Order of Settlement and was fined $65,000.00. The fine was paid on June 11, 2013."	Without admitting or denying the allegations, DBSI consented to the Decision & Order of Settlement and was fined $65,000.00. The fine was paid on June 11, 2013.
0001018490-25-000002	sraViolationOfRules	83	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	20110292704-01	31-DEC-2012	"Financial Industry Regulatory Authority (""FINRA"")"	"The Registrant has not been the subject of this matter: Date Initiated: 12/31/2012. FINRA alleged that during the period January 1, 2009 through June, 30, 2011, Deutsche Bank Securities Inc. (""DBSI"") failed to deliver certain mutual fund prospectuses to DBSI customers within three business days of their purchases, and DBSI failed to establish and maintain adequate supervisory systems and written supervisory procedures reasonably designed to monitor and ensure the timely delivery of mutual fund prospectuses. It was also alleged that during the period January 1, 2011 through May 31, 2011, DBSI failed to deliver certain preliminary IPO prospectuses to DBSI customers, and DBSI failed to establish and maintain adequate supervisory systems and written supervisory procedures reasonably designed to monitor and ensure the timely delivery of preliminary IPO prospectuses. Accordingly, FINRA found that DBSI violated NASD Conduct Rules 3010(A)(1) and (B)(1) and FINRA Rule 2010. Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent (""AWC"") consenting to a censure and fine of $125,000.00. DBSI consented to a censure and fine of $125,000.00. The fine was paid on 1/9/2013."	DBSI consented to a censure and fine of $125,000.00. The fine was paid on 1/9/2013.
0001018490-25-000002	sraViolationOfRules	85	Deutsche Bank Securities Inc. (DBSI or Firm), a Control Affiliate of the Registrant	20080157172-01	08-APR-2013	"Financial Industry Regulatory Authority (""FINRA"")"	"The Registrant has not been the subject of this matter: Date Initiated: 4/8/2013. FINRA alleged that Deutsche Bank Securities Inc. (""DBSI"") violated NASD Rules 2010, 2110 and 3010 during the period of 2006-2011 by failing to establish and enforce adequate written supervisory procedures regarding dividend-related yield enhancement on total return swap transactions that involved U.S. equities. Specifically, FINRA alleged that the Firm failed to establish adequate written procedures for the transactions themselves, the review of the transactions, or for documenting supervision that occurred. Although the Firm conducted reviews, FINRA alleged that it relied on incomplete data that did not provide enough information to ensure a comprehensive review and that it failed to document such reviews. Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent (""AWC"") consenting to a censure and fine of $275,000.00. The fine was paid on 4/15/2013."	"Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent (""AWC"") consenting to a censure and fine of $275,000.00. The fine was paid on 4/15/2013."
0001018490-25-000002	sraViolationOfRules	88	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Case No. 2012-056	10-SEP-2013	ICE Futures U.S., Inc.	"The Registrant has not been the subject of this matter: Date Initiated: 9/3/2013. ICE Futures U.S., Inc. alleged Deutsche Bank Securities Inc. (""DBSI"") violated Exchange Rule 27.12a in that it did not provide complete electronic data for 11 orders entered onto the ETS in July 2012. Without admitting or denying the allegations, DBSI agreed to the summary fine of $5,000.00. The fine was paid on September 9, 2013. DBSI was issued a summary fine of $5,000.00. It was paid on September 9, 2013."	Without admitting or denying the allegations, DBSI agreed to the summary fine of $5,000.00. The fine was paid on September 9, 2013. DBSI was issued a summary fine of $5,000.00. It was paid on September 9, 2013.
0001018490-25-000002	sraViolationOfRules	89	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	20110288146-01	12-DEC-2013	"Financial Industry Regulatory Authority (""FINRA"")"	"The Registrant has not been the subject of this matter: Date Initiated: 12/12/2013. FINRA alleged that Deutsche Bank Securities, Inc. (""DBSI"") violated FINRA Rules 2010, 6730(a), NASD Rule 3010, MSRB Rules G-8, G-14, G-14(b)(11) by: failing to report correct trade time to the real-time transaction reporting system (RTRS) in Municipal Securities Transactions; by failing to report information regarding purchase and sale transactions effected in municipal securities to the RTRS in the manner prescribed by Rule G-14; by failing to report information about such transactions within 15 minutes of trade time to an RTRS Portal; by failing to document the correct execution time on trade memorandum for transactions in municipal securities; and by failing to report new issue offerings in Trade Reporting and Compliance Engine TRACE-eligible corporate securities in accordance with the time frame of FINRA Rule 6760(c). The Firm's supervisory system did not include Written Supervisory Procedures (WSPS) reasonably designed to achieve compliance with applicable securities laws, regulations and FINRA rules concerning the reporting of new issues to trace and the firm failed to report to TRACE P1 Transactions in TRACE-eligible corporate securities within T+1. This conduct constitutes separate and distinct violations of FINRA Rule 6730(a) and a pattern or practice of late reporting without exceptional circumstances in violation of FINRA Rule 2010. Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent (""AWC"") consenting to a censure and fine of $30,000.00. DBSI consented to a censure, a fine of $30,000.00, and an undertaking within 30 days of acceptance of the AWC to revise its WSP's concerning the reporting of new issues to TRACE. The fine was paid on 12/19/13 and the WSP's were revised and implemented on December 2, 2013."	Without admitting or denying the allegations, DBSI agreed to a AWC consenting to a censure, a fine of $30,000.00 and to an undertaking within 30 days of acceptance of the AWC to revise its WSP's concerning the reporting of new issues to TRACE.
0001018490-25-000002	sraViolationOfRules	95	Deutsche Bank AG (DBAG), a Control Affiliate of the Registrant	NYMEX12-09149-BC	20-FEB-2014	CME Group	The Registrant has not been the subject of this matter: Date Initiated: 2/20/2014. On February 20, 2014 a Business Conduct Committee of the CME Group accepted a fine from Deutsche Bank AG (DBAG) for $25,000 in connection with allegations that DBAG failed to maintain adequate documentation in connection with EFRP transactions on three trades between August 2012 and June 2013. The Bank neither admitted nor denied the Rule violations upon which the fine was based. Without admitting or denying the allegations DBAG agreed to pay the fine of $25,000.00 which was paid on March 4, 2014. DBAG was ordered to pay a fine of $25,000.00. The fine was paid on March 4, 2014.	Without admitting or denying the allegations DBAG agreed to pay the fine of $25,000.00 which was paid on March 4, 2014. DBAG was ordered to pay a fine of $25,000.00. The fine was paid on March 4, 2014.
0001018490-25-000002	sraViolationOfRules	90	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	20110307370-01	19-DEC-2013	"Financial Industry Regulatory Authority (""FINRA"")"	"The Registrant has not been the subject of this matter: FINRA alleged violations of Securities Exchange Act Rule 17f-2, Article III Section 3(b) of FINRA's By-Laws, FINRA Rule 2010, and NASD Rules 2110 and 3010(b). Specifically, FINRA alleged that Deutsche Bank Securities Inc. (""DBSI"" or the ""Firm"") permitted two statutorily disqualified (""SDED"") persons to associate with the firm and DBSI failed to enforce its written policies and procedures requiring background checks and fingerprinting of all new hires with respect to non-registered employees transferring from another Deutsche Bank entity. Although employees were fingerprinted and had background checks run on them when they first entered a Deutsche Bank entity, DBSI did not re-fingerprint and rerun background checks on individuals who transferred from another Deutsche Bank entity into DBSI. Once discovered, DBSI immediately self-reported the facts surrounding the employment of the SDED individuals. Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent (""AWC"") consenting to a censure and fine of $40,000.00. DBSI consented to a censure, a fine of $40,000.00. The fine was paid on 12/23/13."	"Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent (""AWC"") consenting to a censure and fine of $40,000.00."
0001018490-25-000002	sraViolationOfRules	92	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	20100237658-01	13-JAN-2014	"Financial Industry Regulatory Authority (""FINRA"")"	"The Registrant has not been the subject of this matter: Date Initiated: 1/13/2014. FINRA alleged that Deutsche Bank Securities Inc. (""DBSI"") 1) effected transactions in securities while a trading halt was in effect with respect to each of the securities; 2) failed to establish, maintain, and enforce written policies and procedures reasonably designed to prevent trade-throughs of protected quotations in National Market System (""NMS"") stocks; 3) failed to take reasonable steps to establish that Intermarket Sweep Orders it routed complied with Exchange Act Rule 600(b)(30); 4) failed to report to TRACE the correct contra-party's identifier for certain transactions; 5) failed to report to TRACE certain transactions that it was required to report and reported to TRACE certain transactions that it was not required to report; 6) failed to report to TRACE S1 certain transactions in Corporate Debt Securities; 7) failed to report to TRACE the correct contra-party's identifier for S1 transactions in certain Corporate Debt Securities and failed to accurately report to TRACE the market identifier for an S1 transaction; 8) the firm failed to submit a report to TRACE identifying the correct volume, price, execution date, or execution time for certain S1 transactions in Corporate Debt Securities; 9) failed, within 30 seconds after execution, to transmit to the Over-The-Counter (""OTC"") Trade Reporting Facility (""OTCRF"") reports of transactions in OTC securities in violation of FINRA Rules 6622(a) and 2010; 10) transmitted certain reportable order events to OATS that were rejected by OATS and failed to repair many of these rejected ROES. FINRA alleged that as a result of such conduct, DBSI violated SEC Rules 611(a), 611(c) of Regulation NMS, FINRA Rules 2010, 5260, 6622(a), 6730(b), 6730(b)(1), 6730(c)(2), 6730(c)(3), 6730(c)(5), 6730(c)(6), 6730(c)(8), 6730(d)(4)(d), 6730(e), 7450, NASD Rules 3010, 3340. Without admitting or denying the allegations, DBSI agreed to a Letter of Acceptance, Waiver and Consent (""AWC"") consenting to a censure and fine of $110,000.00. Fine of $110,000.00 paid on 2/6/14."	"Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent (""AWC"") consenting to a censure and fine of $6,500,000.00."
0001018490-25-000002	sraViolationOfRules	94	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	13-CH-1302	18-FEB-2014	"Chicago Mercantile Exchange (""CME"")"	"The Registrant has not been the subject of this matter: Date Initiated: 8/29/2013. On August 29, 2013, the Chicago Mercantile Exchange (""CME"") alleged that Deutsche Bank Securities Inc. (""DBSI"") violated Chicago Board of Trade (""CBOT"") Rule 970.A relating to computing the risk-based capital requirement, CBOT Rule 971.A.2 relating to computing certain receivables, CBOT Rule 971.A.3 relating to account titling, CBOT RULE 980.A relating to prompt examination of records, and CBOT Rule 980.B relating to certain financial statement and internal accounting controls matters. On December 12, 2013, DBSI submitted an offer of settlement for $900,000.00 without admitting or denying the charges. CME accepted DBSI's offer of settlement effective February 18, 2014. The firm paid the $900,000.00 on March 3, 2014. DBSI was ordered to pay a fine of $900,000.00."	Without admitting or denying the allegations, on December 12, 2013, DBSI submitted an offer of settlement for $900,000.00. CME accepted DBSI's offer of settlement effective February 18, 2014. The firm paid the $900,000.00 on March 3, 2014.
0001018490-25-000002	sraViolationOfRules	91	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	20100235593-01	19-DEC-2013	"Financial Industry Regulatory Authority (""FINRA"")"	"The Registrant has not been the subject of this matter: Date Initiated: 12/19/2013. FINRA alleged violations of Section 17(a) of the Securities Exchange Act of 1934 and Rules 15c3-1, 15c3-3, 17a-3, 17a-4 and 17a-5 thereunder, FINRA Rule 2010, and NASD Rule 3010 and 3110, relating, primarily, to DBSI's enhanced lending program for: failure to maintain accurate books and records; failure to maintain books and records sufficiently transparent to ensure the accuracy of the data on DBSI's focus report; filing an inaccurate focus report; inaccurately over-reporting the amount of a margin call resulting from its reclassification of intercompany receivables as stock loans; inaccurately computing its customer reserve formula which, when self-identified and corrected, resulted in hindsight deficiencies ranging from $700 million to $1.6 billion during the period between March 5, 2010 and March 26, 2010; and, failing to establish and maintain adequate Written Supervisory Policies and Procedures for its independent price verification process to sufficiently document management reporting for certain of its residential mortgage backed securities and commercial mortgage backed security inventory positions. DBSI neither admitted nor denied any of the foregoing. Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent (""AWC"") consenting to a censure and fine of $6,500,000.00. DBSI consented to a censure, a fine of $6,500,000.00. The fine was paid on 12/30/13."	"Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent (""AWC"") consenting to a censure and fine of $6,500,000.00."
0001018490-25-000002	sraViolationOfRules	93	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Case No. 2013-002A	04-FEB-2014	ICE Futures U.S	"The Registrant has not been the subject of this matter: Date Initiated: 2/04/2014. ICE Futures U.S. alleged Deutsche Bank Securities Inc. (""DBSI"") violated Rule 4.07(C) in that it failed to report a block trade in a timely manner and conveyed an inaccurate execution time of that trade to the Exchange. Without admitting or denying the allegations, DBSI agreed to the settlement and the fine of $5,000.00. The Fine of $5,000.00 was paid on 2/7/2014."	Without admitting or denying the allegations, DBSI agreed to the settlement and the fine of $5,000.00. The fine of $5,000.00 was paid on 2/7/2014.
0001018490-25-000002	sraViolationOfRules	96	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	20110301435-01	21-MAY-2014	"Financial Industry Regulatory Authority (""FINRA"")"	"The Registrant has not been the subject of this matter: Date Initiated: 05/21/2014. FINRA alleged that Deutsche Bank Securities Inc. (""DBSI"") failed to accept or decline in the FINRA/NASDAQ Trade Reporting Facility (""FNTRF"") transactions in reportable securities within 20 minutes after execution. In addition, findings that the firm lacked sufficient written supervisory procedures to ensure the accuracy and timeliness of its equity trade reporting compliance. Without admitting or denying the allegations, DBSI agreed to a letter of Acceptance, Waiver and Consent (""AWC"") consenting to a censure of $27,500.00. In addition to the firm undertaking to revise the WSP's, the fine of $27,500.00 was paid on June 13, 2014."	"Without admitting or denying the allegations, DBSI agreed to a letter of Acceptance, Waiver and Consent (""AWC"") consenting to a censure of $27,500.00. Fine of $27,500.00 was paid on June 13, 2014."
0001018490-25-000002	sraViolationOfRules	97	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	COMEX 12-9190-BC	28-MAY-2014	"Commodity Exchange, Inc. (""COMEX"")"	"The Registrant has not been the subject of this matter: Date Initiated: 5/28/2014. COMEX alleged that Deutsche Bank Securities Inc. (""DBSI"") violated Exchange Rule 536.D (""Recordkeeping requirements for PIT, GLOBEX and negotiated trades - Customer Type Indicator (CTI) codes""), finding that during the time periods of July 25, 2012 through August 8, 2012, September 24, 2012 through October 7, 2012, April 1, 2013 through April 30, 2013 and November 1, 2013 through November 30, 2013, DBSI submitted numerous instances of incorrect CTI codes. DBSI neither admitted nor denied the rule violations upon which the penalty is based. On May 28, 2014, an offer of settlement was accepted by a Commodity Exchange Business Conduct Committee under which Deutsche Bank Securities Inc. (DBSI) was ordered to pay a fine of $2,500.00. DBSI neither admitted nor denied the rule violations upon which the penalty is based. DBSI consented to the fine of $2,500.00. The fine was paid on June 5, 2014."	DBSI neither admitted nor denied the rule violations upon which the penalty is based. DBSI consented to the fine of $2,500.00. The fine was paid on June 5, 2014.
0001018490-25-000002	sraViolationOfRules	98	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	NYMEX 12-9189-BC	28-MAY-2014	"New York Mercantile Exchange (""NYMEX"")"	"The Registrant has not been the subject of this matter: Date Initiated: 5/28/2014. NYMEX alleged that Deutsche Bank Securities Inc. (""DBSI"") violated Exchange Rule 536.D (""Recordkeeping requirements for PIT, GLOBEX and negotiated trades - Customer Type"	DBSI neither admitted nor denied the rule violations upon which the penalty is based. DBSI consented to the fine of $3,500.00. The fine was paid on June 5, 2014.
0001018490-25-000002	sraViolationOfRules	99	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	CBOT 12-9188-BC	28-MAY-2014	"Chicago Board of Trade (""CBOT"")"	"The Registrant has not been the subject of this matter: Date Initiated: 5/28/2014. CBOT alleged that Deutsche Bank Securities Inc. (""DBSI"") violated Exchange Rule 536.D (""Recordkeeping requirements for PIT, GLOBEX and negotiated trades - Customer Type Indicator (CTI) codes""), finding that during the time periods of July 25, 2012 through August 8, 2012, September 24, 2012 through October 7, 2012, April 1, 2013 through April 30, 2013 and November 1, 2013 through November 30, 2013, DBSI submitted numerous instances of incorrect CTI codes. DBSI neither admitted nor denied the rule violations upon which the penalty is based. On May 28, 2014, an offer of settlement was accepted by a Chicago Board of Trade Business Conduct Committee under which Deutsche Bank Securities Inc. (DBSI) was ordered to pay a fine of $8,000.00. DBSI neither admitted nor denied the rule violations upon which the penalty is based. DBSI consented to the fine of $8,000.00. The fine was paid on June 5, 2014."	DBSI neither admitted nor denied the rule violations upon which the penalty is based. DBSI consented to the fine of $8,000.00. The fine was paid on June 5, 2014.
0001018490-25-000002	sraViolationOfRules	105	Deutsche Bank AG (DBAG), a Control Affiliate of the Registrant	SFC 509 EN 1291	22-MAY-2014	"Securities and Futures Commission (""SFC"")"	"The Registrant has not been the subject of this matter: Date Initiated: 05/22/2014. The statement of disciplinary action follows an SFC investigation into the failure of DBAG to disclose to the Stock Exchange of Hong Kong (""SEHK"") the changes to its percentage holdings in the issued share capital of Up Energy Development Group on occasions in 2011 (as required by Sections 310(1), 311, 313(1), 315, 324 and 325(1)(A) of the Securities and Futures Ordinance (CAP 571)). Three of these occasions involved trading activity by DBAG; the remainder involved increases to the listed company's total issued share capital. The SFC found that DBAG failed to implement adequate internal controls to ensure its positions in Hong Kong listed companies were properly monitored and disclosed to SEHK in compliance with the disclosure of interest requirements. Without admitting or denying the allegations, DBAG paid a fine of HK$1.6 million. The fine was paid on or about 22 May 2014. DBAG was ordered to pay a fine of HK$1.6 million. The fine was paid on or about 22 May 2014."	Without admitting or denying the allegations, DBAG paid a fine of HK$1.6 million. The fine was paid on or about 22 May 2014. DBAG was ordered to pay a fine of HK$1.6 million. The fine was paid on or about 22 May 2014.
0001018490-25-000002	sraViolationOfRules	100	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	CME 12-9187-BC	28-MAY-2014	"Chicago Mercantile Exchange (""CME"")"	"The Registrant has not been the subject of this matter: Date Initiated: 5/28/2014. CME alleged that Deutsche Bank Securities Inc. (""DBSI"") violated Exchange Rule 536.D (""Recordkeeping requirements for PIT, GLOBEX and negotiated trades - Customer Type"	DBSI neither admitted nor denied the rule violations upon which the penalty is based. DBSI consented to the fine of $16,000.00. The fine was paid on June 5, 2014.
0001018490-25-000002	sraViolationOfRules	102	Deutsche Bank AG (DBAG), a Control Affiliate of the Registrant	CBOT 13-9687	24-JUL-2014	Chicago Board of Trade (CME Group)	The Registrant has not been the subject of this matter: Date Initiated: 07/24/2014. On July 24, 2014, a Chicago Board of Trade Business Conduct Committee accepted a $60,000.00 fine from Deutsche Bank AG (DBAG) in connection with allegations that DBAG violated CBOT Rule 562 (position limit violation). Specifically, it was alleged that on December 12, 2013, DBAG held intraday long position of 8,402 March 2014 soybean oil futures contracts, which exceeded the single month speculative position limit of 8,000 contracts by 42 contracts, or by .53%. Prior to the close on 12/12/13, DBAG sold 10 contracts to bring itself into compliance with the applicable limit. DBAG neither admitted nor denied the rule violations upon which the fine is based. Without admitting or denying the allegations, DBAG agreed to pay the fine of $60,000.00 which was paid on August 5, 2014. DBAG was ordered to pay a fine of $60,000.00. The fine was paid on August 5, 2014.	Without admitting or denying the allegations, DBAG agreed to pay the fine of $60,000.00 which was paid on August 5, 2014.
0001018490-25-000002	sraViolationOfRules	104	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	CASE NO. 2014-051	07-AUG-2014	"ICE Futures U.S., Inc. (""IFUS"")"	The Registrant has not been the subject of this matter: Date Initiated: 8/7/2014. IFUS alleged that DBSI may have violated Rule 4.07(c) by failing to report a block trade within the requisite time-frame (five minutes for a single-leg block trades; ten minutes for a multi-leg block trades). DBSI neither admitted nor denied the rule violations upon which the penalty is based. DBSI consented to the fine of $5,000.00. The fine was paid on August 20, 2014.	DBSI neither admitted nor denied the rule violations upon which the penalty is based. DBSI consented to the fine of $5,000.00. The fine was paid on August 20, 2014.
0001018490-25-000002	sraViolationOfRules	101	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	20110260972-01	16-JUN-2014	"Financial Industry Regulatory Authority (""FINRA"")"	"The Registrant has not been the subject of this matter: Date Initiated: 6/16/2014. FINRA alleged that Deutsche Bank Securities Inc. (""DBSI"") failed to append an average price disclosure to customer confirmations on nine occasions, as well as findings that the Firm's supervisory system did not include written supervisory procedures reasonably designed to achieve compliance with respect to the applicable securities laws and regulations, and FINRA rules, concerning the use of multiple market participant identifiers. Without admitting or denying the allegations, DBSI agreed to a letter of Acceptance, Waiver and Consent (""AWC"") consenting to a censure of $15,000.00. In addition to the Firm undertaking to revise the Firm's WSP's, DBSI consented to a censure and fine of $15,000.00."	"Without admitting or denying the allegations, DBSI agreed to a letter of Acceptance, Waiver and Consent (""AWC"") consenting to a censure of $15,000.00."
0001018490-25-000002	sraViolationOfRules	103	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	FILE NO. 14-0035	08-AUG-2014	"Chicago Board Options Exchange, Inc. (""CBOE"")"	The Registrant has not been the subject of this matter: Date Initiated: 8/8/2014. CBOE alleged that DBSI failed to register two (2) Associated Persons as Proprietary Trader (PT) with the Exchange in Web CRD. Specifically, from on or about November 5, 2011 through on or about January 21, 2014, the Firm failed to register one Associated Person as a Proprietary Trader (PT) with the Exchange in Web CRD. In addition, from on or about May 21, 2012 through January 21, 2014, the Firm failed to properly register one Associated Person as a Proprietary Trader with the Exchange in Web CRD. In addition, from on or about August 1, 2012 through on or about January 21, 2014, DBSI failed to properly register one Associated Person as a Proprietary Trader Principal (TP) with the Exchange in Web CRD. (Exchange Rule 3.6a). DBSI neither admitted nor denied the rule violations upon which the penalty is based. DBSI consented to the fine of $7,500.00. The fine was paid on August 20, 2014.	DBSI neither admitted nor denied the rule violations upon which the penalty is based. DBSI consented to the fine of $7,500.00. The fine was paid on August 20, 2014.
0001018490-25-000002	sraViolationOfRules	106	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	20120339358-01	17-SEP-2014	"Financial Industry Regulatory Authority (""FINRA"")"	"The Registrant has not been the subject of this matter: Date Initiated: 09/17/2014. FINRA alleged that DBSI during the review period, from 2/2012 to 9/2013 failed to report to TRACE S1 transactions in trade reporting and compliance engine (TRACE)-eligible corporate debt securities to TRACE that it was required to report, failed to report the correct contra-party's identifier for S1 transactions in TRACE eligible corporate debt securities to TRACE, reported S1 transactions in TRACE-eligible corporate debt securities to TRACE that it was not required to report, and failed to submit a report identifying the correct volume for one S1 transaction in a TRACE-eligible corporate debt security to TRACE. The findings stated that the Firm failed to report new issue offering in TRACE-eligible agency debt securities and TRACE-eligible corporate debt securities to FINRA in accordance with the time frame set forth in FINRA Rule 6760(C). The firm failed to report transactions in TRACE-eligible securitized products to TRACE within the time required by FINRA Rule 6730. Without admitting or denying the allegations, DBSI agreed to a Letter of Acceptance, Waiver and Consent (""AWC"") consenting to a censure of $55,000.00. DBSI consented to a censure and fine of $55,000.00. The fine was paid on October 1, 2014."	"Without admitting or denying the allegations, DBSI agreed to a Letter of Acceptance, Waiver and Consent (""AWC"") consenting to a censure of $55,000.00. DBSI consented to a censure and fine of $55,000.00. The fine was paid on October 1, 2014."
0001018490-25-000002	sraViolationOfRules	107	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	CME 12-8737-BC	23-SEP-2014	Chicago Mercantile Exchange Group (CME Group)	"The Registrant has not been the subject of this matter: Date Initiated: 09/23/2014. On September 23, 2014, a Business Conduct Committee of the CME Group approved a settlement under which Deutsche Bank Securities Inc. (""DBSI"") paid $7,500.00 to settle charges that on one or more occasions DBSI failed to properly register Tag50 user ids utilized by its employees and allowed its employees to enter orders on Globex using incorrect Tag50 user ids, and failed to provide an audit trail to the exchange for the preceding five years, thereby violating rules 536.b.2 and 576. DBSI neither admitted nor denied the rule violations upon which the penalty is based. DBSI was ordered to pay a fine of $7,500.00. The fine will be paid."	DBSI neither admitted nor denied the rule violations upon which the penalty is based. DBSI was ordered to pay a fine of $7,500.00. The fine will be paid.
0001018490-25-000002	sraViolationOfRules	108	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	14-CH-1411	24-OCT-2014	Chicago Mercantile Exchange Group (CME Group)	The Registrant has not been the subject of this matter: Date Initiated: 10/24/2014. On October 24, 2014, the Clearing House Risk Committee of the Chicago Mercantile Exchange Group approved DBSI's offer to pay $100,000.00 to settle charges that it had violated CBOT Rules 971.A.2. and 980.B. DBSI neither admitted nor denied that it had violated the rules upon which it was charged. DBSI neither admitted nor denied the rule violations upon which the penalty is based. DBSI was ordered to pay a fine of $100.000.00. The fine will be paid.	DBSI neither admitted nor denied that it had violated the rules upon which it was charged. DBSI neither admitted nor denied the rule violations upon which the penalty is based. DBSI was ordered to pay a fine of $100,000.00. The fine will be paid.
0001018490-25-000002	sraViolationOfRules	109	Deutsche Bank AG (DBAG), a Control Affiliate of the Registrant	Case # 2014-017	25-NOV-2014	"ICE Futures U.S., Inc. (""ICE"")"	The Registrant has not been the subject of this matter: Date Initiated: 11/25/2014. ICE Futures U.S., Inc. alleged DBAG violated Exchange Rule 6.20(B) in one instance by exceeding the spot month speculative position limit established by the Exchange for the Henry Hub LD1 fixed price futures contract during the 2014 expiration. Without admitting or denying the allegations, DBAG agreed to the settlement and to pay the fine and disgorgement. The amount of $194,580.00 represents $20,000.00 (fine portion) and $174,580.00 represents disgorgement of profits, there was also an agreement to cease and desist from future violations of Exchange Rule 6.20(B). The fine and disgorgement was paid on December 11, 2014.	Without admitting or denying the allegations, DBAG agreed to the settlement and to pay the fine and disgorgement.
0001018490-25-000002	sraViolationOfRules	110	Deutsche Bank Securities Inc., (DBSI), a Control Affiliate of the Registrant	Case# 14-7974	18-NOV-2014	"Chicago Mercantile Exchange Group (""CME Group"")"	"The Registrant has not been the subject of this matter: Date Initiated: 11/18/2014. CME Group market regulation completed its 2014 electronic recordkeeping exam of DBSI for trade dates February 21, 2014 through May 21, 2014. As a result of that exam, CME alleged that DBSI utilized Tag 50 Ids in a manner inconsistent with the requirements of Rule 576 (""Identification of GLOBEX terminal operators""). DBSI neither admitted nor denied the Rule violation upon which the penalty is based. The fine of $4,000.00 to CME Group was allocated by $2,000.00 going to the CME and $2,000.00 going to the CBT. DBSI was ordered to pay a fine of $4,000.00. The fine was paid on November 5, 2014."	DBSI neither admitted nor denied the Rule violation upon which the penalty is based. DBSI was ordered to pay a fine of $4,000.00. The fine was paid on November 5, 2014.
0001018490-25-000002	sraViolationOfRules	116	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	N/A	21-MAY-2015	CBOE Futures Exchange, LLC	"The Registrant has not been the subject of this matter: Date Initiated: 5/21/2015. CBOE Futures Exchange, LLC alleged that Deutsche Bank Securities Inc. (""DBSI"") violated CFE Rule 415 (E)-Block Trading in that the Firm failed to designate the trade as a ""Block"" on the account statement related to the Block transaction executed on July 1, 2013 and failed to maintain an order ticket in regards to the Block transaction executed on October 4, 2013. Without admitting or denying the allegations, DBSI agreed to pay the $2,500.00. The fine was paid. DBSI agreed to pay the $2,500.00. The fine was paid."	DBSI agreed to pay the $2,500.00 fine. The fine was paid.
